id,description,hierarchy_levels,type
228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,manage cargo forwarding,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,organise shipping routing,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,organise routing of shipments,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,supervise shipping routing,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,manage cargo forwarding operations,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,oversee routing of shipments,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,manage shipment forwarding,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,supervise shipment routing,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,oversee shipping routing,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,manage shipment forwarding operations,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,conduct shipment routing management activities,"[['S', 'S4', 'S4.2', 'S4.2.1']]",altLabels
229b10cf-6f3a-490c-9706-01c107df0562,support teamwork between students,"[['S', 'S4', 'S4.6', 'S4.6.0']]",altLabels
229b10cf-6f3a-490c-9706-01c107df0562,assist teamwork between students,"[['S', 'S4', 'S4.6', 'S4.6.0']]",altLabels
229b10cf-6f3a-490c-9706-01c107df0562,facilitates teamwork between students,"[['S', 'S4', 'S4.6', 'S4.6.0']]",altLabels
229b10cf-6f3a-490c-9706-01c107df0562,facilitate students’ teamwork,"[['S', 'S4', 'S4.6', 'S4.6.0']]",altLabels
229b10cf-6f3a-490c-9706-01c107df0562,encourage teamwork between students,"[['S', 'S4', 'S4.6', 'S4.6.0']]",altLabels
229b10cf-6f3a-490c-9706-01c107df0562,facilitating teamwork between students,"[['S', 'S4', 'S4.6', 'S4.6.0']]",altLabels
22a173f5-868c-4d82-87e6-beed500ce070,prepare forms for tax returns,"[['S', 'S2', 'S2.6', 'S2.6.1'], ['S', 'S2', 'S2.4', 'S2.4.2']]",altLabels
22a173f5-868c-4d82-87e6-beed500ce070,preparing tax returns forms,"[['S', 'S2', 'S2.6', 'S2.6.1'], ['S', 'S2', 'S2.4', 'S2.4.2']]",altLabels
22a173f5-868c-4d82-87e6-beed500ce070,get tax returns forms ready,"[['S', 'S2', 'S2.6', 'S2.6.1'], ['S', 'S2', 'S2.4', 'S2.4.2']]",altLabels
22a173f5-868c-4d82-87e6-beed500ce070,make tax returns forms ready,"[['S', 'S2', 'S2.6', 'S2.6.1'], ['S', 'S2', 'S2.4', 'S2.4.2']]",altLabels
22a173f5-868c-4d82-87e6-beed500ce070,prepare tax returns form,"[['S', 'S2', 'S2.6', 'S2.6.1'], ['S', 'S2', 'S2.4', 'S2.4.2']]",altLabels
22a173f5-868c-4d82-87e6-beed500ce070,prepare tax return forms,"[['S', 'S2', 'S2.6', 'S2.6.1'], ['S', 'S2', 'S2.4', 'S2.4.2']]",altLabels
22a173f5-868c-4d82-87e6-beed500ce070,complete tax returns forms,"[['S', 'S2', 'S2.6', 'S2.6.1'], ['S', 'S2', 'S2.4', 'S2.4.2']]",altLabels
22a1cbbd-58fd-4fda-99f0-e91b688788d8,directing a team in fishery services,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",altLabels
22a1cbbd-58fd-4fda-99f0-e91b688788d8,team directing in fishery services,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",altLabels
22a1cbbd-58fd-4fda-99f0-e91b688788d8,direct a team in fishery services,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",altLabels
22a1cbbd-58fd-4fda-99f0-e91b688788d8,direct a fishery services team,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",altLabels
22a1cbbd-58fd-4fda-99f0-e91b688788d8,fishery services team directing,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",altLabels
22a1cbbd-58fd-4fda-99f0-e91b688788d8,fishery services team leading,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",altLabels
22a1cbbd-58fd-4fda-99f0-e91b688788d8,team leading in fishery services,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",altLabels
22a1cbbd-58fd-4fda-99f0-e91b688788d8,leading a team in fishery services,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",altLabels
22a1cbbd-58fd-4fda-99f0-e91b688788d8,lead a fishery services team,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",altLabels
22a1cbbd-58fd-4fda-99f0-e91b688788d8,leading a fishery services team,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",altLabels
22a1cbbd-58fd-4fda-99f0-e91b688788d8,directing a fishery services team,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",altLabels
22a40965-a2c7-43c4-853e-e0fd412383bd,chemical preservation types,"[['K', 'K05', 'K053', 'K0531']]",altLabels
22a40965-a2c7-43c4-853e-e0fd412383bd,types of chemical preservation,"[['K', 'K05', 'K053', 'K0531']]",altLabels
22a40965-a2c7-43c4-853e-e0fd412383bd,preserve food,"[['K', 'K05', 'K053', 'K0531']]",altLabels
22a40965-a2c7-43c4-853e-e0fd412383bd,food preservation,"[['K', 'K05', 'K053', 'K0531']]",altLabels
22a40965-a2c7-43c4-853e-e0fd412383bd,prevent decay,"[['K', 'K05', 'K053', 'K0531']]",altLabels
22a40965-a2c7-43c4-853e-e0fd412383bd,preservation with chemicals,"[['K', 'K05', 'K053', 'K0531']]",altLabels
22a40965-a2c7-43c4-853e-e0fd412383bd,typology of chemical preservation,"[['K', 'K05', 'K053', 'K0531']]",altLabels
22a40965-a2c7-43c4-853e-e0fd412383bd,decay prevention,"[['K', 'K05', 'K053', 'K0531']]",altLabels
22b11b01-ccf8-4745-9738-4fc8526ad073,apply a heat gun,"[['S', 'S8', 'S8.5', 'S8.5.8']]",altLabels
22b11b01-ccf8-4745-9738-4fc8526ad073,use a heat gun,"[['S', 'S8', 'S8.5', 'S8.5.8']]",altLabels
22b11b01-ccf8-4745-9738-4fc8526ad073,using heat gun,"[['S', 'S8', 'S8.5', 'S8.5.8']]",altLabels
22b11b01-ccf8-4745-9738-4fc8526ad073,operate a heat gun,"[['S', 'S8', 'S8.5', 'S8.5.8']]",altLabels
22b11b01-ccf8-4745-9738-4fc8526ad073,handle a heat gun,"[['S', 'S8', 'S8.5', 'S8.5.8']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,show ambition,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,demonstrate motivation,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,demonstrate positive attitude,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,show positive disposition,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,show enthusiasm,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,demonstrate ambition,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,demonstrate positive disposition,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,show motivation,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,demonstrating enthusiasm,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,show positive attitude,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,demonstrate positive thinking,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,show positive thinking,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b7d99d-252f-4572-8e3c-438ea87607eb,exhibit enthusiasm,"[['A', 'A1', 'A1.7', 'A1.7.0']]",altLabels
22b8039c-c890-4610-9228-5527e3b98f12,develop quality assurance framework,"[['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.12', 'A1.12.0']]",altLabels
22b8039c-c890-4610-9228-5527e3b98f12,develop QC framework,"[['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.12', 'A1.12.0']]",altLabels
22b8039c-c890-4610-9228-5527e3b98f12,set QC objectives,"[['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.12', 'A1.12.0']]",altLabels
22b8039c-c890-4610-9228-5527e3b98f12,develop QA framework,"[['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.12', 'A1.12.0']]",altLabels
22b8039c-c890-4610-9228-5527e3b98f12,set QA objectives,"[['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.12', 'A1.12.0']]",altLabels
22b8039c-c890-4610-9228-5527e3b98f12,set QA/QC objectives,"[['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.12', 'A1.12.0']]",altLabels
22b8039c-c890-4610-9228-5527e3b98f12,develop quality control framework,"[['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.12', 'A1.12.0']]",altLabels
22b8039c-c890-4610-9228-5527e3b98f12,set quality control objectives,"[['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.12', 'A1.12.0']]",altLabels
22c2af9e-ba0d-4cee-abb6-b6dbef006cd5,encourage employees,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['T', 'T4', 'T4.4', None]]",altLabels
22c2af9e-ba0d-4cee-abb6-b6dbef006cd5,motivate employee,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['T', 'T4', 'T4.4', None]]",altLabels
22c2af9e-ba0d-4cee-abb6-b6dbef006cd5,motivate workers,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['T', 'T4', 'T4.4', None]]",altLabels
22c2af9e-ba0d-4cee-abb6-b6dbef006cd5,stimulate employees,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['T', 'T4', 'T4.4', None]]",altLabels
22c2af9e-ba0d-4cee-abb6-b6dbef006cd5,inspire employees,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['T', 'T4', 'T4.4', None]]",altLabels
22c2af9e-ba0d-4cee-abb6-b6dbef006cd5,motivating employees,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['T', 'T4', 'T4.4', None]]",altLabels
22c3b4ff-e2e0-4b40-8f3d-17788c0df295,assist in the practical actions for marketing campaigns development,"[['S', 'S4', 'S4.1', 'S4.1.2'], ['S', 'S3', 'S3.4', 'S3.4.4']]",altLabels
22c3b4ff-e2e0-4b40-8f3d-17788c0df295,assist in the practical actions for developing marketing campaign,"[['S', 'S4', 'S4.1', 'S4.1.2'], ['S', 'S3', 'S3.4', 'S3.4.4']]",altLabels
22c3b4ff-e2e0-4b40-8f3d-17788c0df295,help in the practical actions for developing marketing campaigns,"[['S', 'S4', 'S4.1', 'S4.1.2'], ['S', 'S3', 'S3.4', 'S3.4.4']]",altLabels
22c3b4ff-e2e0-4b40-8f3d-17788c0df295,aid in the practical actions for developing marketing campaigns,"[['S', 'S4', 'S4.1', 'S4.1.2'], ['S', 'S3', 'S3.4', 'S3.4.4']]",altLabels
22c3b4ff-e2e0-4b40-8f3d-17788c0df295,assisting in the practical actions for developing marketing campaigns,"[['S', 'S4', 'S4.1', 'S4.1.2'], ['S', 'S3', 'S3.4', 'S3.4.4']]",altLabels
22ca7fdd-f6e0-473a-b797-a8ac955a319a,follow railway safety standards,"[['S', 'S3', 'S3.3', 'S3.3.1']]",altLabels
22ca7fdd-f6e0-473a-b797-a8ac955a319a,abide by railway safety standards,"[['S', 'S3', 'S3.3', 'S3.3.1']]",altLabels
22ca7fdd-f6e0-473a-b797-a8ac955a319a,ensure compliance with minimum railway safety standards,"[['S', 'S3', 'S3.3', 'S3.3.1']]",altLabels
22ca7fdd-f6e0-473a-b797-a8ac955a319a,perform railway safety standards compliance activities,"[['S', 'S3', 'S3.3', 'S3.3.1']]",altLabels
22ca7fdd-f6e0-473a-b797-a8ac955a319a,ensure compliance with minimum safety standards for railway operations,"[['S', 'S3', 'S3.3', 'S3.3.1']]",altLabels
22ca7fdd-f6e0-473a-b797-a8ac955a319a,conduct activities to meet requirements of railway safety standards,"[['S', 'S3', 'S3.3', 'S3.3.1']]",altLabels
22ca7fdd-f6e0-473a-b797-a8ac955a319a,carry out railway safety standards compliance activities,"[['S', 'S3', 'S3.3', 'S3.3.1']]",altLabels
22ca7fdd-f6e0-473a-b797-a8ac955a319a,abide by safety standards for railway operations,"[['S', 'S3', 'S3.3', 'S3.3.1']]",altLabels
22ca7fdd-f6e0-473a-b797-a8ac955a319a,adhere to safety standards for railway operations,"[['S', 'S3', 'S3.3', 'S3.3.1']]",altLabels
22ca7fdd-f6e0-473a-b797-a8ac955a319a,adhere to railway safety standards,"[['S', 'S3', 'S3.3', 'S3.3.1']]",altLabels
22ca7fdd-f6e0-473a-b797-a8ac955a319a,comply with safety standards for railway operations,"[['S', 'S3', 'S3.3', 'S3.3.1']]",altLabels
22cbb90f-0bf1-4c30-98c0-7c9749b4e08d,analyse texts for theatre,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['S', 'S1', 'S1.14', 'S1.14.2'], ['S', 'S1', 'S1.13', 'S1.13.2']]",altLabels
22cbb90f-0bf1-4c30-98c0-7c9749b4e08d,analyse theatrical texts,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['S', 'S1', 'S1.14', 'S1.14.2'], ['S', 'S1', 'S1.13', 'S1.13.2']]",altLabels
22cbb90f-0bf1-4c30-98c0-7c9749b4e08d,examine theatre projects,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['S', 'S1', 'S1.14', 'S1.14.2'], ['S', 'S1', 'S1.13', 'S1.13.2']]",altLabels
22cbb90f-0bf1-4c30-98c0-7c9749b4e08d,read through theatre scripts,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['S', 'S1', 'S1.14', 'S1.14.2'], ['S', 'S1', 'S1.13', 'S1.13.2']]",altLabels
22d363fa-45c0-46fd-a68d-e90182ae9791,evaluate psychological measures,"[['S', 'S2', 'S2.7', 'S2.7.2']]",altLabels
22d363fa-45c0-46fd-a68d-e90182ae9791,assess psychological measures,"[['S', 'S2', 'S2.7', 'S2.7.2']]",altLabels
22d363fa-45c0-46fd-a68d-e90182ae9791,review psychological measures,"[['S', 'S2', 'S2.7', 'S2.7.2']]",altLabels
22d363fa-45c0-46fd-a68d-e90182ae9791,evaluate psychological measures of health,"[['S', 'S2', 'S2.7', 'S2.7.2']]",altLabels
22d363fa-45c0-46fd-a68d-e90182ae9791,review psychological health measures,"[['S', 'S2', 'S2.7', 'S2.7.2']]",altLabels
22d363fa-45c0-46fd-a68d-e90182ae9791,assess psychological health measures,"[['S', 'S2', 'S2.7', 'S2.7.2']]",altLabels
22d69f7d-cbbf-4098-a5a8-a1b2f73cafb0,overhead power line checking,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
22d69f7d-cbbf-4098-a5a8-a1b2f73cafb0,checking overhead power lines,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
22d69f7d-cbbf-4098-a5a8-a1b2f73cafb0,overhead power line inspecting,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
22d69f7d-cbbf-4098-a5a8-a1b2f73cafb0,overhead power lines checking,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
22d69f7d-cbbf-4098-a5a8-a1b2f73cafb0,overhead power lines inspecting,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
22d69f7d-cbbf-4098-a5a8-a1b2f73cafb0,inspecting overhead power lines,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
22e08173-7321-49b6-b229-75bff9d9d5ea,manage open fire kettles,"[['S', 'S8', 'S8.5', 'S8.5.4']]",altLabels
22e08173-7321-49b6-b229-75bff9d9d5ea,control of open fire kettles,"[['S', 'S8', 'S8.5', 'S8.5.4']]",altLabels
22e08173-7321-49b6-b229-75bff9d9d5ea,monitor open fire kettles,"[['S', 'S8', 'S8.5', 'S8.5.4']]",altLabels
22e08173-7321-49b6-b229-75bff9d9d5ea,control open fire kettles,"[['S', 'S8', 'S8.5', 'S8.5.4']]",altLabels
22e08173-7321-49b6-b229-75bff9d9d5ea,open fire kettle control,"[['S', 'S8', 'S8.5', 'S8.5.4']]",altLabels
22e08173-7321-49b6-b229-75bff9d9d5ea,assess open fire kettles,"[['S', 'S8', 'S8.5', 'S8.5.4']]",altLabels
22e08173-7321-49b6-b229-75bff9d9d5ea,oversee open fire kettles,"[['S', 'S8', 'S8.5', 'S8.5.4']]",altLabels
22f9d9a9-404b-4de7-8467-5ae8ff4b8676,look out for maritime navigation aids,"[['S', 'S2', 'S2.8', 'S2.8.4'], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
22f9d9a9-404b-4de7-8467-5ae8ff4b8676,observe environment for navigation aids and potential obstructions,"[['S', 'S2', 'S2.8', 'S2.8.4'], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
22f9d9a9-404b-4de7-8467-5ae8ff4b8676,relay navigation information,"[['S', 'S2', 'S2.8', 'S2.8.4'], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
22f9d9a9-404b-4de7-8467-5ae8ff4b8676,interpret maritime navigation aids,"[['S', 'S2', 'S2.8', 'S2.8.4'], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
22f9d9a9-404b-4de7-8467-5ae8ff4b8676,examine environment for navigation aids and potential obstructions,"[['S', 'S2', 'S2.8', 'S2.8.4'], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
22f9d9a9-404b-4de7-8467-5ae8ff4b8676,observe maritime navigation aids,"[['S', 'S2', 'S2.8', 'S2.8.4'], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
22f9d9a9-404b-4de7-8467-5ae8ff4b8676,observe and communicate information on navigation signals and obstructions,"[['S', 'S2', 'S2.8', 'S2.8.4'], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
22f9d9a9-404b-4de7-8467-5ae8ff4b8676,attend maritime navigation aids,"[['S', 'S2', 'S2.8', 'S2.8.4'], ['S', 'S2', 'S2.7', 'S2.7.0']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,maintaining forest inventory,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,keep forest inventory,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,keeping inventory in forestry,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,keeping forest inventory,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,forest inventory maintaining,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,keep inventory in forestry,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,maintaining inventory in forestry,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,maintain inventory in forestry,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,forest inventory keeping,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,maintaining forest and woodland inventory,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,maintain forest and woodland inventory,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22fedbdc-8103-4ade-9c83-f0f861c8b900,forest and woodland inventory maintaining,"[['S', 'S2', 'S2.8', 'S2.8.5']]",altLabels
22ff5433-05f7-4ff2-b3ba-7e36f421c8cf,put soap flakes into storage,"[['S', 'S6', 'S6.2', 'S6.2.3']]",altLabels
22ff5433-05f7-4ff2-b3ba-7e36f421c8cf,soap flakes storing,"[['S', 'S6', 'S6.2', 'S6.2.3']]",altLabels
22ff5433-05f7-4ff2-b3ba-7e36f421c8cf,storing soap flakes,"[['S', 'S6', 'S6.2', 'S6.2.3']]",altLabels
22ff5433-05f7-4ff2-b3ba-7e36f421c8cf,putting soap flakes into storage,"[['S', 'S6', 'S6.2', 'S6.2.3']]",altLabels
22ff5433-05f7-4ff2-b3ba-7e36f421c8cf,soap flake storing,"[['S', 'S6', 'S6.2', 'S6.2.3']]",altLabels
23033c54-cc98-47dc-b972-4a8d1646754d,inspect production of rolling stock,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23033c54-cc98-47dc-b972-4a8d1646754d,inspect preparation of rolling stock,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23033c54-cc98-47dc-b972-4a8d1646754d,inspect manufacturing of rolling stock,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23033c54-cc98-47dc-b972-4a8d1646754d,inspect manufacture of trains,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23033c54-cc98-47dc-b972-4a8d1646754d,inspect manufacture of rolling stock,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23072dbb-e93b-48ab-8756-c64f74aaab26,forest legislation applying,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
23072dbb-e93b-48ab-8756-c64f74aaab26,applying forest legislation,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
23072dbb-e93b-48ab-8756-c64f74aaab26,forestry legislation implementing,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
23072dbb-e93b-48ab-8756-c64f74aaab26,apply forestry legislation,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
23072dbb-e93b-48ab-8756-c64f74aaab26,implementing forestry legislation,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
23072dbb-e93b-48ab-8756-c64f74aaab26,applying forestry legislation,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
23072dbb-e93b-48ab-8756-c64f74aaab26,implement forestry legislation,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
23072dbb-e93b-48ab-8756-c64f74aaab26,forestry legislation applying,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
23072dbb-e93b-48ab-8756-c64f74aaab26,implementing forest legislation,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
23072dbb-e93b-48ab-8756-c64f74aaab26,implement forest legislation,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
23072dbb-e93b-48ab-8756-c64f74aaab26,forest legislation implementing,"[['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
2313b15d-a9a7-4830-9bcc-fd7df79d842b,enforce finance policies,"[['S', 'S4', 'S4.3', 'S4.3.1'], ['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
2313b15d-a9a7-4830-9bcc-fd7df79d842b,impose financial policies,"[['S', 'S4', 'S4.3', 'S4.3.1'], ['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
2313b15d-a9a7-4830-9bcc-fd7df79d842b,enforce financial policy,"[['S', 'S4', 'S4.3', 'S4.3.1'], ['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
2313b15d-a9a7-4830-9bcc-fd7df79d842b,enforcing financial policies,"[['S', 'S4', 'S4.3', 'S4.3.1'], ['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
2313b15d-a9a7-4830-9bcc-fd7df79d842b,implement financial policies,"[['S', 'S4', 'S4.3', 'S4.3.1'], ['S', 'S3', 'S3.3', 'S3.3.3']]",altLabels
231dac27-5a24-41a5-b668-e7b482bad7c4,mix herbs in vats,"[['S', 'S6', 'S6.3', 'S6.3.1']]",altLabels
231dac27-5a24-41a5-b668-e7b482bad7c4,sprinkle herbs in vats,"[['S', 'S6', 'S6.3', 'S6.3.1']]",altLabels
231dac27-5a24-41a5-b668-e7b482bad7c4,put herbs in vats,"[['S', 'S6', 'S6.3', 'S6.3.1']]",altLabels
231dac27-5a24-41a5-b668-e7b482bad7c4,stir herbs in a vat,"[['S', 'S6', 'S6.3', 'S6.3.1']]",altLabels
231dac27-5a24-41a5-b668-e7b482bad7c4,stir a herbs in a vat,"[['S', 'S6', 'S6.3', 'S6.3.1']]",altLabels
23236dce-adc6-47bc-91e2-6701a93ece58,test MEMS,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23236dce-adc6-47bc-91e2-6701a93ece58,MEMS testing,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23236dce-adc6-47bc-91e2-6701a93ece58,checking MEMS,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23236dce-adc6-47bc-91e2-6701a93ece58,MEMS checking,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23236dce-adc6-47bc-91e2-6701a93ece58,testing MEMS,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23236dce-adc6-47bc-91e2-6701a93ece58,microelectromechanical systems checking,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23236dce-adc6-47bc-91e2-6701a93ece58,checking microelectromechanical systems,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23236dce-adc6-47bc-91e2-6701a93ece58,microelectromechanical systems testing,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23236dce-adc6-47bc-91e2-6701a93ece58,check microelectromechanical systems,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23236dce-adc6-47bc-91e2-6701a93ece58,check MEMS,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
23236dce-adc6-47bc-91e2-6701a93ece58,testing microelectromechanical systems,"[['S', 'S2', 'S2.8', 'S2.8.1']]",altLabels
232cde64-186f-4fbe-b2ae-4a68aad70a67,manage wires,"[['S', 'S4', 'S4.2', 'S4.2.2'], ['S', 'S6', 'S6.1', 'S6.1.2']]",altLabels
